dataset_image,split,source_relative_path,source_sha256,annotation_class,class_id,x_min,y_min,x_max,y_max,yolo_x_center,yolo_y_center,yolo_width,yolo_height,decision_source
green__brightness_high__transition_run_01__frame_006_20260820T153959_508.jpg,train,green/brightness_high/transition_run_01/frame_006_20260820T153959_508.jpg,e65a2835033d36e993271700a2c4350c81115665832224fd580bb5fd336fa1c6,green,2,303,180,315,202,0.643750,0.530556,0.025000,0.061111,green_folder
green__brightness_high__transition_run_02__frame_000_20260820T154006_709.jpg,train,green/brightness_high/transition_run_02/frame_000_20260820T154006_709.jpg,92f004969ec5b95347d933848a6976ed2239dda018735121279a7f30fddfea4c,green,2,322,180,339,208,0.688542,0.538889,0.035417,0.077778,green_folder
green__brightness_high__transition_run_02__frame_001_20260820T154006_835.jpg,train,green/brightness_high/transition_run_02/frame_001_20260820T154006_835.jpg,5aabf6f9f9488cb0355ae606801a8a7070d7305854ef21cd051438db64c9c6f8,green,2,322,180,339,208,0.688542,0.538889,0.035417,0.077778,green_folder
green__brightness_high__transition_run_02__frame_002_20260820T154006_963.jpg,train,green/brightness_high/transition_run_02/frame_002_20260820T154006_963.jpg,d0388c5c1d4ea6a1ffaa9b7a769c81bc17e55c1ed4851ed97532d5a3f3fe81c7,green,2,323,180,340,209,0.690625,0.540278,0.035417,0.080556,green_folder
green__brightness_high__transition_run_02__frame_003_20260820T154007_086.jpg,train,green/brightness_high/transition_run_02/frame_003_20260820T154007_086.jpg,af4943e586c2be247925c44de95a0ac07ae00f0f8e143381f316def71c5b2379,green,2,324,180,341,209,0.692708,0.540278,0.035417,0.080556,green_folder
green__brightness_high__transition_run_02__frame_004_20260820T154007_204.jpg,train,green/brightness_high/transition_run_02/frame_004_20260820T154007_204.jpg,0376c4d5f71e8b50d75c86389524a947519b5983b1814fe59724b3fc48beb6a0,green,2,324,180,342,209,0.693750,0.540278,0.037500,0.080556,green_folder
green__brightness_high__transition_run_02__frame_005_20260820T154007_322.jpg,train,green/brightness_high/transition_run_02/frame_005_20260820T154007_322.jpg,0376c4d5f71e8b50d75c86389524a947519b5983b1814fe59724b3fc48beb6a0,green,2,324,180,342,209,0.693750,0.540278,0.037500,0.080556,green_folder
green__brightness_high__transition_run_02__frame_006_20260820T154007_464.jpg,train,green/brightness_high/transition_run_02/frame_006_20260820T154007_464.jpg,bdc2ea96f35d9a038b55b2d2a00c558f895daac1eba4913353079ab72f2f0ac3,green,2,326,180,344,210,0.697917,0.541667,0.037500,0.083333,green_folder
green__brightness_high__transition_run_03__frame_000_20260820T154014_604.jpg,train,green/brightness_high/transition_run_03/frame_000_20260820T154014_604.jpg,d8a31cc131b0b56277cbbe0c825e3b054900bf7e759d8f3fac7c40678e8fd9cc,green,2,376,180,403,225,0.811458,0.562500,0.056250,0.125000,green_folder
green__brightness_high__transition_run_03__frame_001_20260820T154014_727.jpg,train,green/brightness_high/transition_run_03/frame_001_20260820T154014_727.jpg,5fa2ed2b79f2ff2ffaa7e9dd5d85a7a870f53b2c4911e63aeb367be7d4d4ec59,green,2,376,180,404,225,0.812500,0.562500,0.058333,0.125000,green_folder
green__brightness_high__transition_run_03__frame_002_20260820T154014_879.jpg,train,green/brightness_high/transition_run_03/frame_002_20260820T154014_879.jpg,913ee41498393937bd025c467963264d19534f2433c6de262c1f4a0e49de7fc2,green,2,379,180,407,227,0.818750,0.565278,0.058333,0.130556,green_folder
green__brightness_high__transition_run_03__frame_003_20260820T154015_012.jpg,train,green/brightness_high/transition_run_03/frame_003_20260820T154015_012.jpg,7fdc99e2b65586092569e7423d3afbcf83287f4aaf5d1a2f4e41b09db8932993,green,2,380,180,408,227,0.820833,0.565278,0.058333,0.130556,green_folder
green__brightness_high__transition_run_03__frame_004_20260820T154015_139.jpg,train,green/brightness_high/transition_run_03/frame_004_20260820T154015_139.jpg,f57a57cb92a9e266a620615d2278e93bfb55b21a91ceb0f8d96e8e83aa980df2,green,2,382,180,411,227,0.826042,0.565278,0.060417,0.130556,green_folder
green__brightness_high__transition_run_03__frame_005_20260820T154015_261.jpg,train,green/brightness_high/transition_run_03/frame_005_20260820T154015_261.jpg,f42063805463da55aa6482757acc39399f71a4df0fd258a69b6b6a64f1b0a0d1,green,2,384,180,413,229,0.830208,0.568056,0.060417,0.136111,green_folder
green__brightness_high__transition_run_03__frame_006_20260820T154015_389.jpg,train,green/brightness_high/transition_run_03/frame_006_20260820T154015_389.jpg,6aa925ba8b648ce23372a0d967c2ba992ddae619909620e31629392b6f2bb9cf,green,2,387,180,416,229,0.836458,0.568056,0.060417,0.136111,green_folder
green__brightness_high__transition_run_04__frame_000_20260820T154022_649.jpg,val,green/brightness_high/transition_run_04/frame_000_20260820T154022_649.jpg,11c64e13a258951f13c266467d849317889260fdae670d17047cdd1d706c64e0,green,2,337,180,352,207,0.717708,0.537500,0.031250,0.075000,green_folder
green__brightness_high__transition_run_04__frame_001_20260820T154022_784.jpg,val,green/brightness_high/transition_run_04/frame_001_20260820T154022_784.jpg,2dd5d5ec3d595e9df39fd8fe3ed7dd21c5f400733b8b1788c26683f43560ecf8,green,2,337,180,353,207,0.718750,0.537500,0.033333,0.075000,green_folder
green__brightness_high__transition_run_04__frame_002_20260820T154022_915.jpg,val,green/brightness_high/transition_run_04/frame_002_20260820T154022_915.jpg,6c9497d38bb2fcf29a9cf0d4f96eb9591ca6322f5878d48914412050aad32255,green,2,338,180,353,207,0.719792,0.537500,0.031250,0.075000,green_folder
green__brightness_high__transition_run_04__frame_003_20260820T154023_046.jpg,val,green/brightness_high/transition_run_04/frame_003_20260820T154023_046.jpg,4ff955e06ac6f78f026de62d3b5fb73b22df89213283922565e9c652a70f1c21,green,2,338,180,354,207,0.720833,0.537500,0.033333,0.075000,green_folder
green__brightness_high__transition_run_04__frame_004_20260820T154023_174.jpg,val,green/brightness_high/transition_run_04/frame_004_20260820T154023_174.jpg,4ff955e06ac6f78f026de62d3b5fb73b22df89213283922565e9c652a70f1c21,green,2,338,180,354,207,0.720833,0.537500,0.033333,0.075000,green_folder
green__brightness_high__transition_run_04__frame_005_20260820T154023_295.jpg,val,green/brightness_high/transition_run_04/frame_005_20260820T154023_295.jpg,a38f1b9ba4bcfa0824aefa48a44d7efa4d9dd349adbd395a8b56e8cd12790ec2,green,2,340,180,356,207,0.725000,0.537500,0.033333,0.075000,green_folder
green__brightness_high__transition_run_04__frame_006_20260820T154023_415.jpg,val,green/brightness_high/transition_run_04/frame_006_20260820T154023_415.jpg,d93e255c1878f203055b1d4dc3af2a8fe148406faaf73834be8e7b2203c5e6bf,green,2,341,180,357,208,0.727083,0.538889,0.033333,0.077778,green_folder
green__brightness_high__transition_run_05__frame_000_20260820T154030_740.jpg,test,green/brightness_high/transition_run_05/frame_000_20260820T154030_740.jpg,5fcc3e3e1748171dce82365ee007cab50622b9b6434d843e7d8533931a5ad83f,green,2,260,180,276,208,0.558333,0.538889,0.033333,0.077778,green_folder
green__brightness_high__transition_run_05__frame_001_20260820T154030_889.jpg,test,green/brightness_high/transition_run_05/frame_001_20260820T154030_889.jpg,71435dd2e70f6bbb31f6ff41521f16be27c63912df6014f71c6c595de816dfd3,green,2,260,180,276,209,0.558333,0.540278,0.033333,0.080556,green_folder
green__brightness_high__transition_run_05__frame_002_20260820T154031_009.jpg,test,green/brightness_high/transition_run_05/frame_002_20260820T154031_009.jpg,04e14be4f16076d66b1a92b048a7617c082921f067a89b64839dbd0f1ad785c4,green,2,260,180,276,209,0.558333,0.540278,0.033333,0.080556,green_folder
green__brightness_high__transition_run_05__frame_003_20260820T154031_132.jpg,test,green/brightness_high/transition_run_05/frame_003_20260820T154031_132.jpg,04e14be4f16076d66b1a92b048a7617c082921f067a89b64839dbd0f1ad785c4,green,2,260,180,276,209,0.558333,0.540278,0.033333,0.080556,green_folder
green__brightness_high__transition_run_05__frame_004_20260820T154031_266.jpg,test,green/brightness_high/transition_run_05/frame_004_20260820T154031_266.jpg,9b539b522406b6fb9c3384c796c4318c8b5c84b4ab427724826540ba4a660d7b,green,2,260,180,276,209,0.558333,0.540278,0.033333,0.080556,green_folder
green__brightness_high__transition_run_05__frame_005_20260820T154031_401.jpg,test,green/brightness_high/transition_run_05/frame_005_20260820T154031_401.jpg,9b539b522406b6fb9c3384c796c4318c8b5c84b4ab427724826540ba4a660d7b,green,2,260,180,276,209,0.558333,0.540278,0.033333,0.080556,green_folder
green__brightness_high__transition_run_05__frame_006_20260820T154031_522.jpg,test,green/brightness_high/transition_run_05/frame_006_20260820T154031_522.jpg,1c6221eff6e429d500a917a4519a7df3896c04f20a06b8a678ac39cccf6f7531,green,2,260,180,277,210,0.559375,0.541667,0.035417,0.083333,green_folder
green__brightness_low__run_01__20260820T151904_497.jpg,train,green/brightness_low/run_01/20260820T151904_497.jpg,4bae6f57e67219626ed466ddbaa4c6f665c7aaef747c0543f561103c4331e1ad,green,2,301,180,313,201,0.639583,0.529167,0.025000,0.058333,green_folder
green__brightness_low__run_01__20260820T151905_022.jpg,train,green/brightness_low/run_01/20260820T151905_022.jpg,caf797f108a707fc1124c100aa053ebb0f443c83eafb84af5d2ab98d43692798,green,2,303,180,315,202,0.643750,0.530556,0.025000,0.061111,green_folder
green__brightness_low__run_01__20260820T151905_544.jpg,train,green/brightness_low/run_01/20260820T151905_544.jpg,e28fd147979054840eabfc6fdcbc84d03ef9ca869b87eb02f721b339b50c39cb,green,2,305,180,317,203,0.647917,0.531944,0.025000,0.063889,green_folder
green__brightness_low__run_01__20260820T151906_073.jpg,train,green/brightness_low/run_01/20260820T151906_073.jpg,9c8af110529436acc11f6cd3b0b68898ec669c6020fbbd2b0cd5cdd211f524c9,green,2,307,180,320,204,0.653125,0.533333,0.027083,0.066667,green_folder
green__brightness_low__run_01__20260820T151906_607.jpg,train,green/brightness_low/run_01/20260820T151906_607.jpg,dd380631ac242991f30857591e3172096d0e1b516639bc643c8b980c4887a2e8,green,2,308,180,322,204,0.656250,0.533333,0.029167,0.066667,green_folder
green__brightness_low__run_01__20260820T151907_137.jpg,train,green/brightness_low/run_01/20260820T151907_137.jpg,23291eca8b8b702d1132642220aa1060ff3d3c4f6f7fa2429d04b688605232e8,green,2,311,180,324,205,0.661458,0.534722,0.027083,0.069444,green_folder
green__brightness_low__run_01__20260820T151907_663.jpg,train,green/brightness_low/run_01/20260820T151907_663.jpg,bd6a834626161d7a4a51c077580a30bd506fba1aa72a1431cc2a47a0bbe779b3,green,2,313,180,328,206,0.667708,0.536111,0.031250,0.072222,green_folder
green__brightness_low__run_01__20260820T151908_195.jpg,train,green/brightness_low/run_01/20260820T151908_195.jpg,1caea9a7050a2b600f4db815c4fb73e87ad83c8a0461ca798914b64e68b0c6e1,green,2,316,180,332,207,0.675000,0.537500,0.033333,0.075000,green_folder
green__brightness_low__run_01__20260820T151908_716.jpg,train,green/brightness_low/run_01/20260820T151908_716.jpg,2aeffb088995f43e8360432deabdb90d8095178722200cc89f5c0b192f153153,green,2,319,180,335,208,0.681250,0.538889,0.033333,0.077778,green_folder
green__brightness_low__run_01__20260820T151909_239.jpg,train,green/brightness_low/run_01/20260820T151909_239.jpg,b303cf592a93da0d90a8fa216cddb00be3c786c21f03b2711c4010c8d3cf7e47,green,2,322,180,339,208,0.688542,0.538889,0.035417,0.077778,green_folder
green__brightness_low__run_01__20260820T151909_764.jpg,train,green/brightness_low/run_01/20260820T151909_764.jpg,1a981952288ee66a37a43d5488f29a89c6ce4df9f1137f801d563dc01e10aad8,green,2,324,180,342,209,0.693750,0.540278,0.037500,0.080556,green_folder
green__brightness_low__run_01__20260820T151910_291.jpg,train,green/brightness_low/run_01/20260820T151910_291.jpg,8a3eb61f632e54d858dab1519cdd78161cbc16e3681f8e279ac17ce92efc8c48,green,2,330,180,348,211,0.706250,0.543056,0.037500,0.086111,green_folder
green__brightness_low__run_01__20260820T151910_819.jpg,train,green/brightness_low/run_01/20260820T151910_819.jpg,a328150ae95300a5f7f8d88bc7f0fd46e7ea1843cfcc2d6c61ee2c29cb09ffcb,green,2,333,180,352,211,0.713542,0.543056,0.039583,0.086111,green_folder
green__brightness_low__run_01__20260820T151911_336.jpg,train,green/brightness_low/run_01/20260820T151911_336.jpg,5d5ffd97e3bed1aea7a532f42515a13631dacb56f844029284cd2aafcde270b9,green,2,338,180,357,213,0.723958,0.545833,0.039583,0.091667,green_folder
green__brightness_low__run_01__20260820T151911_856.jpg,train,green/brightness_low/run_01/20260820T151911_856.jpg,9259f0304bda9354dee29355d0e7d4cd6dfc5738127effb7c673f310f31948ea,green,2,344,180,364,215,0.737500,0.548611,0.041667,0.097222,green_folder
green__brightness_low__run_01__20260820T151912_380.jpg,train,green/brightness_low/run_01/20260820T151912_380.jpg,afb9d94a269f06cb7bf7accd6baf88f0af4bda605da12f71ae4f525bde376fe7,green,2,348,180,370,216,0.747917,0.550000,0.045833,0.100000,green_folder
green__brightness_low__run_01__20260820T151912_897.jpg,train,green/brightness_low/run_01/20260820T151912_897.jpg,735f0f45f7339113b18dda707745672437c517ada644070246b1295533fb3bd5,green,2,355,180,378,219,0.763542,0.554167,0.047917,0.108333,green_folder
green__brightness_low__run_01__20260820T151913_427.jpg,train,green/brightness_low/run_01/20260820T151913_427.jpg,094f880a9faf4105e6daf3f9b1ef54305e1edc54b190d26030400d27ff4cc7e8,green,2,362,180,386,222,0.779167,0.558333,0.050000,0.116667,green_folder
green__brightness_low__run_01__20260820T151913_943.jpg,train,green/brightness_low/run_01/20260820T151913_943.jpg,5e18529c17ae8bd4e74bdf1e0042ac376f8d2dfd8f7609c7cb169b2459df1ba1,green,2,369,180,395,223,0.795833,0.559722,0.054167,0.119444,green_folder
green__brightness_low__run_01__20260820T151914_463.jpg,train,green/brightness_low/run_01/20260820T151914_463.jpg,cc11a077f152e08c6f9cf19640c51862e90f896123927b63b1a3a360a0233310,green,2,378,180,406,226,0.816667,0.563889,0.058333,0.127778,green_folder
green__brightness_low__run_02__20260820T151915_882.jpg,train,green/brightness_low/run_02/20260820T151915_882.jpg,9498eb89c31f6f3b45b97edb47f774b71b1258edc640707fef227e3816890c95,green,2,322,180,339,209,0.688542,0.540278,0.035417,0.080556,green_folder
green__brightness_low__run_02__20260820T151916_406.jpg,train,green/brightness_low/run_02/20260820T151916_406.jpg,d5a45f587b4638fb5fb14c66f5b7ad7790af69a2551078276d1842dad7fd41b6,green,2,325,180,343,209,0.695833,0.540278,0.037500,0.080556,green_folder
green__brightness_low__run_02__20260820T151916_925.jpg,train,green/brightness_low/run_02/20260820T151916_925.jpg,f26e92ea8a86fc9b5819b0318676c90a781c5f5b21b6e53a72ac066e498f2ae2,green,2,329,180,347,211,0.704167,0.543056,0.037500,0.086111,green_folder
green__brightness_low__run_02__20260820T151917_449.jpg,train,green/brightness_low/run_02/20260820T151917_449.jpg,ce4455cb9158ed749df67e834bb1cce76d07bf7c002171fbdbdf96b1dc20d061,green,2,332,180,351,211,0.711458,0.543056,0.039583,0.086111,green_folder
green__brightness_low__run_02__20260820T151917_976.jpg,train,green/brightness_low/run_02/20260820T151917_976.jpg,a4861bbe4647ac152309eb98b98cb45e9eb4debd432eebfb21a53a7a52757eba,green,2,338,180,357,213,0.723958,0.545833,0.039583,0.091667,green_folder
green__brightness_low__run_02__20260820T151918_494.jpg,train,green/brightness_low/run_02/20260820T151918_494.jpg,002020eadbf1c71a9f0f8ff23f07f601bec01f628509be1c1e3d9a3582f08e0a,green,2,343,180,364,215,0.736458,0.548611,0.043750,0.097222,green_folder
green__brightness_low__run_02__20260820T151919_028.jpg,train,green/brightness_low/run_02/20260820T151919_028.jpg,27d5cb0d5400d5900b9c226d10ebf9da718e2d2591aa09d04936ecc40fb0b12f,green,2,348,180,370,216,0.747917,0.550000,0.045833,0.100000,green_folder
green__brightness_low__run_02__20260820T151919_545.jpg,train,green/brightness_low/run_02/20260820T151919_545.jpg,fd63a60a0e7ad58119ea18849d46d6eb49d7e353bd4fbbf8b20d335e9bf3a151,green,2,354,180,377,219,0.761458,0.554167,0.047917,0.108333,green_folder
green__brightness_low__run_02__20260820T151920_081.jpg,train,green/brightness_low/run_02/20260820T151920_081.jpg,1fa2ae7ad4b5fc582934b94eacc042b0a0ed03891ae07253b7caf9e6db7d1496,green,2,361,180,385,221,0.777083,0.556944,0.050000,0.113889,green_folder
green__brightness_low__run_02__20260820T151920_614.jpg,train,green/brightness_low/run_02/20260820T151920_614.jpg,f7310929ed918dfedcfb281e430b31775f3218b1100c94d21aa2c11fe5fe7878,green,2,368,180,394,223,0.793750,0.559722,0.054167,0.119444,green_folder
green__brightness_low__run_02__20260820T151921_150.jpg,train,green/brightness_low/run_02/20260820T151921_150.jpg,4fe709e2b1dca4d8e592ba3026bb04db0d8a6431ff594676e0dd526e04fc7f42,green,2,376,180,403,225,0.811458,0.562500,0.056250,0.125000,green_folder
green__brightness_low__run_02__20260820T151921_676.jpg,train,green/brightness_low/run_02/20260820T151921_676.jpg,3287130965f8a1e5ac8affe9a68fd4b5f7330834f5312819a108e46ac1c8d26a,green,2,387,180,417,229,0.837500,0.568056,0.062500,0.136111,green_folder
green__brightness_low__run_02__20260820T151922_201.jpg,train,green/brightness_low/run_02/20260820T151922_201.jpg,b40a5a67eb43abdced135c1532521a21b40ea7b3870533b995386784aad6e2c8,green,2,397,180,429,232,0.860417,0.572222,0.066667,0.144444,green_folder
green__brightness_low__run_02__20260820T151922_723.jpg,train,green/brightness_low/run_02/20260820T151922_723.jpg,88f718902c1a3a6ddf32e7b31a76e490a56cce403927346aa1fe44a3888ff56b,green,2,410,180,445,236,0.890625,0.577778,0.072917,0.155556,green_folder
green__brightness_low__run_02__20260820T151923_250.jpg,train,green/brightness_low/run_02/20260820T151923_250.jpg,c162943068933006ada236a9cb4615d742ef23d494c1fed8d2f2a10c9c75e2bf,green,2,423,180,461,241,0.920833,0.584722,0.079167,0.169444,green_folder
green__brightness_low__run_02__20260820T151923_770.jpg,train,green/brightness_low/run_02/20260820T151923_770.jpg,458a9a61b4ff5996bfeffb0aac7f04df4d3d381df051c037d95b33de367707f2,green,2,443,180,480,247,0.961458,0.593056,0.077083,0.186111,green_folder
green__brightness_low__run_02__20260820T151924_291.jpg,train,green/brightness_low/run_02/20260820T151924_291.jpg,f0d1e4e501b21fe75ee3bba74ee0726ceb9a049d77631dde01b74257b067f895,green,2,456,180,480,247,0.975000,0.593056,0.050000,0.186111,green_folder
green__brightness_low__run_02__20260820T151924_813.jpg,train,green/brightness_low/run_02/20260820T151924_813.jpg,11a5b339d76ef6fbfc11d30a297327a1190cdd29596b224aa3b07e579c0eb8a6,,,,,,,,,,,no_visible_signal_in_green_folder
green__brightness_low__run_02__20260820T151925_336.jpg,train,green/brightness_low/run_02/20260820T151925_336.jpg,94abf7c348b409013478760ba6b61d4d5afc4a8bf1ebd9e578b48e9dab12ef97,,,,,,,,,,,no_visible_signal_in_green_folder
